Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh)
15.09.2019 11:00,29000.00,24958.30,267.23,16781.00,16781.10,26971.03,30.00,0.00,0.00,0.00,0.00,1239.50,0.00,0.00,146.40
15.09.2019 12:00,29200.00,25176.30,195.96,17084.30,17084.40,27041.93,0.10,0.00,0.00,0.00,0.00,1905.37,0.00,0.00,469.86
15.09.2019 13:00,29800.00,25555.50,249.99,17088.50,17088.50,27385.00,0.10,0.00,0.00,0.00,0.00,1872.62,0.00,0.00,190.68
15.09.2019 14:00,30300.00,25380.50,206.00,17225.50,17225.40,27516.63,24.00,0.00,0.00,0.00,0.00,1447.77,0.00,0.00,154.67
15.09.2019 15:00,30600.00,25180.00,200.00,17247.50,17247.50,27813.17,0.10,0.00,0.00,0.00,0.00,1600.67,0.00,0.00,176.95
15.09.2019 16:00,31200.00,25148.60,269.00,16797.50,16797.50,28519.21,90.00,0.00,0.00,0.00,0.00,1985.67,0.00,0.00,313.25
15.09.2019 17:00,32100.00,24708.00,274.17,16543.10,16543.10,29062.05,244.17,87.50,0.00,0.00,0.00,1617.10,0.00,0.00,389.16
15.09.2019 18:00,33200.00,24268.00,302.97,16971.80,16971.80,30002.91,277.97,100.00,0.00,0.00,1.77,1022.97,0.00,0.00,43.51
15.09.2019 19:00,35200.00,24583.80,308.62,18201.40,18201.40,31565.49,280.62,0.00,0.00,0.00,0.00,802.25,0.00,0.00,0.12
15.09.2019 20:00,35800.00,24432.70,308.89,18733.00,18733.00,31269.28,288.89,0.00,0.00,0.00,0.00,303.00,0.00,0.00,0.25
15.09.2019 21:00,34700.00,24147.70,307.24,18242.50,18242.50,30462.72,287.24,0.00,0.00,0.00,0.00,373.00,0.00,0.00,0.59
15.09.2019 22:00,33900.00,23876.80,305.23,17469.90,17469.80,29509.43,281.20,33.30,0.00,0.00,0.00,471.17,0.00,0.00,29.68
15.09.2019 23:00,32500.00,23543.40,301.96,16302.70,16302.60,28600.20,281.96,58.33,0.00,0.00,0.00,345.00,0.00,0.00,30.32
16.09.2019 00:00,30900.00,23642.50,297.99,14878.40,14878.40,26962.22,277.99,0.00,0.00,0.00,0.00,679.83,0.00,0.00,51.71
16.09.2019 01:00,29600.00,22570.60,297.99,14916.80,14916.90,25682.53,277.99,0.00,0.00,0.00,0.00,551.67,0.00,0.00,54.65
16.09.2019 02:00,28500.00,21783.60,253.64,14938.90,14938.80,24617.53,223.64,0.00,0.00,0.00,0.00,1055.75,0.00,0.00,77.89
16.09.2019 03:00,27900.00,21473.10,206.00,14723.70,14723.60,24112.77,186.00,0.00,0.00,0.00,0.00,741.08,0.00,0.00,3.90
16.09.2019 04:00,27700.00,21431.20,206.00,14470.30,14470.20,23933.43,186.00,0.00,0.00,0.00,0.00,506.47,0.00,0.00,0.00
16.09.2019 05:00,27800.00,21312.00,206.00,14495.90,14495.80,23736.60,206.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
16.09.2019 06:00,27800.00,21322.60,262.00,14234.70,14234.70,23961.67,262.00,595.92,0.00,0.00,225.58,0.00,0.00,0.00,0.00
16.09.2019 07:00,29300.00,21894.50,297.92,15788.80,15788.80,25467.42,312.92,2284.10,0.00,0.00,1224.55,0.00,0.00,0.00,0.00
16.09.2019 08:00,34000.00,23476.70,308.50,19605.60,19605.50,30177.03,313.50,1810.57,0.00,0.00,595.06,307.75,0.00,0.00,0.50
16.09.2019 09:00,36500.00,25231.80,309.75,20996.40,20996.40,32647.13,320.11,2255.00,0.00,0.00,950.25,0.00,0.00,0.00,0.00
16.09.2019 10:00,36900.00,25602.80,309.38,21799.70,21799.70,33432.35,330.00,1566.82,0.00,0.00,361.07,33.33,0.00,0.00,0.00
16.09.2019 11:00,37800.00,25708.00,308.19,22419.40,22419.30,33978.16,338.19,1648.00,0.00,0.00,411.19,112.50,0.00,0.00,0.00
16.09.2019 12:00,36500.00,25576.50,304.13,21629.50,21629.40,32835.31,324.13,950.43,0.00,0.00,181.81,0.00,0.00,0.00,0.00
16.09.2019 13:00,37500.00,25633.50,307.78,22386.00,22385.90,33662.06,320.00,511.08,0.00,0.00,88.92,0.00,0.00,0.00,0.00
16.09.2019 14:00,38700.00,25577.50,312.40,23100.50,23100.40,34736.86,320.00,469.00,0.00,0.00,120.06,0.00,0.00,0.00,0.00
16.09.2019 15:00,38800.00,25484.00,313.98,22912.30,22912.20,34856.26,328.98,716.62,0.00,0.00,196.04,0.00,0.00,0.00,0.00
16.09.2019 16:00,39300.00,25372.90,315.52,22497.40,22497.30,35220.09,330.52,899.00,0.00,0.00,218.17,0.00,0.00,0.00,0.00
16.09.2019 17:00,39300.00,24786.90,316.03,21746.50,21746.40,35172.80,331.03,932.00,0.00,0.00,222.04,83.50,0.00,0.00,0.00
16.09.2019 18:00,38400.00,24399.50,314.05,20909.70,20909.60,34558.29,329.99,1002.75,0.00,0.00,281.15,0.00,0.00,0.00,0.00
16.09.2019 19:00,39500.00,24453.30,316.80,21606.10,21606.00,35443.31,329.70,803.00,0.00,0.00,227.34,60.75,0.00,0.00,0.00
16.09.2019 20:00,39300.00,24418.60,315.43,21229.80,21229.80,35200.59,320.43,544.05,0.00,0.00,105.19,76.65,0.00,0.00,0.00
16.09.2019 21:00,38200.00,24103.70,314.17,20391.20,20391.10,33928.88,319.17,427.00,0.00,0.00,86.16,72.50,0.00,0.00,1.00
16.09.2019 22:00,37000.00,23825.80,312.70,19763.50,19763.40,32984.67,312.70,468.00,0.00,0.00,70.46,342.83,0.00,0.00,0.00
16.09.2019 23:00,35200.00,23411.70,308.13,18335.10,18335.00,31545.07,288.13,266.90,0.00,0.00,17.00,370.73,0.00,0.00,0.00
17.09.2019 00:00,33300.00,22994.70,302.18,15770.10,15770.10,29244.24,284.18,18.33,0.00,0.00,0.00,162.00,0.00,0.00,0.00
17.09.2019 01:00,31800.00,21695.50,302.12,15783.50,15783.50,27822.06,290.12,0.00,0.00,0.00,0.00,74.95,0.00,0.00,0.00
17.09.2019 02:00,30800.00,20723.30,300.03,15703.10,15703.00,26522.75,300.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 03:00,30000.00,20695.10,281.08,15463.80,15463.80,25831.15,273.08,0.00,0.00,0.00,0.00,34.67,0.00,0.00,0.00
17.09.2019 04:00,29800.00,20480.20,281.09,15153.70,15153.70,25329.42,291.09,603.23,0.00,0.00,395.19,0.00,0.00,0.00,0.00
17.09.2019 05:00,29900.00,20349.60,295.50,15316.10,15316.10,25377.78,305.50,1103.00,0.00,0.00,700.63,0.00,0.00,0.00,0.00
17.09.2019 06:00,29500.00,20421.50,295.51,15047.80,15047.70,25824.56,303.18,806.00,0.00,0.00,507.08,0.00,0.00,0.00,0.00
17.09.2019 07:00,30700.00,20456.00,304.23,16408.80,16408.80,26968.78,314.23,760.82,0.00,0.00,299.31,163.00,0.00,0.00,6.18
17.09.2019 08:00,35000.00,22424.30,314.14,19535.90,19535.80,30730.76,296.14,514.92,0.00,0.00,37.51,503.10,0.00,0.00,0.00
17.09.2019 09:00,37000.00,24154.30,315.56,20603.70,20603.60,32739.61,315.56,351.00,0.00,0.00,95.84,18.00,0.00,0.00,0.00
17.09.2019 10:00,37400.00,24449.70,314.18,21331.00,21330.90,32940.83,286.18,54.58,0.00,0.00,0.00,460.75,0.00,0.00,54.19
17.09.2019 11:00,38100.00,24520.10,315.87,22133.40,22133.30,33473.97,315.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 12:00,36700.00,24580.50,311.15,21037.20,21037.20,32294.05,311.15,44.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 13:00,37600.00,24732.80,314.43,21758.50,21758.40,33329.09,314.43,162.17,0.00,0.00,0.00,153.67,0.00,0.00,0.00
17.09.2019 14:00,39000.00,24770.90,319.45,22471.50,22471.50,34446.35,319.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 15:00,39200.00,24710.00,319.92,22169.60,22169.60,34640.77,319.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 16:00,39800.00,24487.70,321.63,21783.20,21783.30,35160.31,321.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 17:00,39800.00,23961.20,321.93,21082.70,21082.70,35208.79,321.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 18:00,38900.00,23702.10,320.25,20339.70,20339.60,34767.20,320.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 19:00,40000.00,23775.20,322.85,20929.00,20929.00,35524.64,322.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.09.2019 20:00,39700.00,23652.20,321.06,20676.60,20676.60,35037.83,293.06,0.00,0.00,0.00,0.00,82.50,0.00,0.00,0.00
17.09.2019 21:00,38300.00,23337.20,317.50,19971.00,19970.90,34079.28,289.50,0.00,0.00,0.00,0.00,107.93,0.00,0.00,0.00
17.09.2019 22:00,37400.00,23146.90,314.23,19164.50,19164.40,32646.05,286.23,0.00,0.00,0.00,0.00,109.17,0.00,0.00,0.00
17.09.2019 23:00,35400.00,22807.60,309.54,17935.10,17935.00,31363.41,281.54,0.00,0.00,0.00,0.00,181.33,0.00,0.00,0.00
18.09.2019 00:00,33700.00,23812.70,304.57,16375.70,16375.70,29353.06,290.05,0.00,0.00,0.00,0.00,186.60,0.00,0.00,2.13
18.09.2019 01:00,32100.00,22440.60,303.44,16390.20,16390.30,27862.50,286.44,0.00,0.00,0.00,0.00,126.33,0.00,0.00,0.55
18.09.2019 02:00,31100.00,21453.80,300.78,16401.60,16401.50,26722.47,300.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 03:00,30400.00,21410.70,298.49,15924.30,15924.20,26038.37,298.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 04:00,30200.00,21354.90,298.49,15811.90,15811.80,25783.67,298.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 05:00,30200.00,21414.40,298.49,15753.70,15753.60,25764.08,298.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 06:00,30000.00,21611.00,298.00,15453.70,15453.70,25896.31,311.90,207.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 07:00,31200.00,21694.10,304.33,16964.50,16964.50,27396.09,290.00,182.43,0.00,0.00,45.14,258.65,0.00,0.00,30.76
18.09.2019 08:00,35500.00,23646.30,314.05,20138.30,20138.20,30482.09,297.05,352.72,0.00,0.00,1.00,367.93,0.00,0.00,15.35
18.09.2019 09:00,37600.00,25487.80,317.96,21186.70,21186.70,32693.32,317.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 10:00,37900.00,25713.20,319.44,21818.90,21818.90,33123.50,301.00,16.67,0.00,0.00,0.00,82.83,0.00,0.00,1.00
18.09.2019 11:00,38500.00,25858.30,319.67,22403.30,22403.20,33586.63,290.67,0.00,0.00,0.00,0.00,267.70,0.00,0.00,50.68
18.09.2019 12:00,37000.00,25812.50,313.13,21385.70,21385.60,32223.71,300.28,110.35,0.00,0.00,2.51,266.25,0.00,0.00,76.34
18.09.2019 13:00,38000.00,25928.90,315.39,22114.10,22114.00,33234.19,262.00,86.83,0.00,0.00,0.36,764.68,0.00,0.00,139.03
18.09.2019 14:00,39300.00,25976.70,319.55,22841.10,22841.10,34437.86,319.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 15:00,39700.00,25916.20,320.55,22558.00,22558.10,34621.82,320.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.09.2019 16:00,40000.00,25686.70,321.42,22428.00,22428.10,35136.44,325.00,460.30,0.00,0.00,162.28,0.00,0.00,0.00,0.00
18.09.2019 17:00,40100.00,25022.10,321.34,21679.60,21679.60,35147.97,326.34,662.00,0.00,0.00,290.73,0.00,0.00,0.00,0.00
18.09.2019 18:00,39400.00,24737.30,319.51,20667.30,20667.20,34789.07,326.00,681.07,0.00,0.00,287.19,0.00,0.00,0.00,0.00
18.09.2019 19:00,40400.00,24823.20,321.64,21162.70,21162.70,35377.03,341.64,1089.17,0.00,0.00,300.20,0.00,0.00,0.00,0.00
18.09.2019 20:00,39900.00,24703.80,319.46,20690.60,20690.50,35012.15,344.45,1224.00,0.00,0.00,318.51,55.00,0.00,0.00,0.00
18.09.2019 21:00,38100.00,24472.10,315.63,19879.30,19879.20,33662.42,340.63,1292.00,0.00,0.00,342.10,28.17,0.00,0.00,0.00
18.09.2019 22:00,37400.00,24298.30,312.61,19180.00,19180.00,32764.67,340.00,1547.00,0.00,0.00,361.57,104.50,0.00,0.00,0.00
18.09.2019 23:00,35400.00,23975.70,308.14,17902.20,17902.20,31248.23,333.14,1267.45,0.00,0.00,233.74,265.67,0.00,0.00,0.00
19.09.2019 00:00,31800.00,23493.30,304.54,16168.80,16168.80,28970.67,314.00,658.00,0.00,0.00,150.99,200.73,0.00,0.00,0.00
19.09.2019 01:00,30500.00,22317.40,301.39,16101.10,16101.10,27366.97,314.00,722.50,0.00,0.00,116.41,124.17,0.00,0.00,0.00
19.09.2019 02:00,29600.00,21321.70,299.99,16167.10,16167.00,26464.29,315.00,433.48,0.00,0.00,87.16,0.00,0.00,0.00,0.00
19.09.2019 03:00,28800.00,21239.10,282.08,15841.10,15841.10,25831.41,282.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.09.2019 04:00,28700.00,21217.20,282.09,15475.10,15475.10,25604.58,282.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.09.2019 05:00,28800.00,21287.70,293.94,15450.00,15450.00,25712.01,293.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.09.2019 06:00,26700.00,21443.20,282.09,15234.40,15234.40,25653.47,292.00,311.77,0.00,0.00,39.41,0.00,0.00,0.00,0.00
19.09.2019 07:00,29800.00,21446.30,300.64,16739.80,16739.70,27194.14,320.64,725.58,0.00,0.00,121.22,83.75,0.00,0.00,2.77
19.09.2019 08:00,33700.00,23335.20,311.37,20200.90,20200.80,30872.77,331.37,1861.77,0.00,0.00,725.02,275.83,0.00,0.00,0.00
19.09.2019 09:00,35600.00,25103.40,312.90,21148.30,21148.30,32564.75,336.40,1881.00,0.00,0.00,870.88,0.00,0.00,0.00,0.00
19.09.2019 10:00,35800.00,25398.70,312.24,21775.20,21775.10,32827.04,340.00,1106.00,0.00,0.00,126.61,0.00,0.00,0.00,0.00
19.09.2019 11:00,36500.00,25433.80,312.08,22354.10,22354.00,33254.49,335.00,1125.00,0.00,0.00,191.21,67.50,0.00,0.00,0.00
19.09.2019 12:00,35000.00,25449.90,307.55,21347.20,21347.10,31906.52,337.50,1151.73,0.00,0.00,158.40,0.00,0.00,0.00,0.00
19.09.2019 13:00,35700.00,25642.00,309.16,21899.80,21899.70,32766.54,315.00,405.83,0.00,0.00,124.00,0.00,0.00,0.00,0.00
19.09.2019 14:00,36900.00,25614.70,313.13,22570.10,22570.00,33935.78,325.00,523.13,0.00,0.00,149.91,0.00,0.00,0.00,0.00
19.09.2019 15:00,37200.00,25701.90,312.92,22133.00,22132.90,34376.72,330.00,638.00,0.00,0.00,150.04,0.00,0.00,0.00,0.00
19.09.2019 16:00,37900.00,25655.60,313.97,21798.00,21797.90,34710.95,338.18,1277.98,0.00,0.00,367.84,0.00,0.00,0.00,0.00
19.09.2019 17:00,38000.00,25135.30,314.01,21050.10,21050.00,34988.53,338.00,1132.37,0.00,0.00,307.30,0.00,0.00,0.00,0.00
19.09.2019 18:00,37700.00,24959.90,312.12,20214.00,20214.00,34668.54,332.12,805.58,0.00,0.00,126.01,0.00,0.00,0.00,0.00
19.09.2019 19:00,38600.00,25177.50,314.44,20683.90,20683.80,35526.96,334.44,843.00,0.00,0.00,171.66,0.00,0.00,0.00,0.00
19.09.2019 20:00,38000.00,24991.90,311.74,20213.00,20212.90,34944.83,331.74,703.17,0.00,0.00,135.52,0.00,0.00,0.00,0.00
19.09.2019 21:00,36700.00,24834.00,310.87,19507.40,19507.40,33968.19,315.00,933.25,0.00,0.00,148.96,104.50,0.00,0.00,0.00
19.09.2019 22:00,35700.00,24686.40,307.95,18683.90,18683.90,32889.82,307.95,656.00,0.00,0.00,127.10,127.17,0.00,0.00,0.50
19.09.2019 23:00,33700.00,24273.20,303.61,17484.80,17484.80,31433.45,303.61,346.68,0.00,0.00,72.45,215.33,0.00,0.00,0.00
20.09.2019 00:00,31800.00,23524.60,302.41,15721.50,15721.50,28973.60,302.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 01:00,30400.00,22221.20,302.64,15793.40,15793.50,27415.38,317.00,748.37,0.00,0.00,242.21,0.00,0.00,0.00,0.00
20.09.2019 02:00,29500.00,21289.10,300.36,15796.90,15796.80,26320.01,320.00,885.00,0.00,0.00,267.00,0.00,0.00,0.00,0.00
20.09.2019 03:00,28800.00,21124.10,299.17,15318.00,15317.90,25688.20,320.00,838.00,0.00,0.00,238.79,0.00,0.00,0.00,0.00
20.09.2019 04:00,28700.00,21148.20,298.99,15108.60,15108.50,25451.48,309.00,1220.00,0.00,0.00,506.65,0.00,0.00,0.00,0.00
20.09.2019 05:00,28900.00,21196.70,298.00,15199.80,15199.70,25463.27,303.00,1264.00,0.00,0.00,562.62,0.00,0.00,0.00,0.00
20.09.2019 06:00,28800.00,21373.50,298.98,15084.50,15084.50,25616.19,320.00,1536.55,0.00,0.00,577.54,0.00,0.00,0.00,0.00
20.09.2019 07:00,29900.00,21423.20,303.98,16385.60,16385.60,26809.18,320.00,1816.60,0.00,0.00,386.38,403.77,37.77,0.00,0.00
20.09.2019 08:00,33600.00,23166.40,312.43,19733.50,19733.40,30517.78,335.00,1418.65,0.00,0.00,253.83,579.92,0.00,0.00,0.00
20.09.2019 09:00,35500.00,24872.80,314.46,20707.30,20707.20,32212.53,335.00,1242.57,0.00,0.00,634.80,0.00,0.00,0.00,0.00
20.09.2019 10:00,35800.00,25250.30,313.06,21374.10,21374.00,32687.54,329.68,1354.00,0.00,0.00,601.44,10.42,0.00,0.00,0.00
20.09.2019 11:00,36100.00,25415.60,310.55,21829.70,21829.60,33050.10,320.00,1114.00,0.00,0.00,339.54,406.00,0.00,0.00,0.00
20.09.2019 12:00,34400.00,25426.10,302.85,20486.50,20486.50,31449.33,299.85,441.97,0.00,0.00,140.31,374.33,0.00,0.00,25.22
20.09.2019 13:00,35400.00,25429.00,300.75,20191.10,20191.10,31364.24,260.75,262.17,0.00,0.00,0.00,1028.00,0.00,0.00,52.05
20.09.2019 14:00,36600.00,25680.10,308.09,21437.20,21437.10,33129.61,293.09,0.00,0.00,0.00,0.00,122.32,0.00,0.00,1.46
20.09.2019 15:00,37400.00,25861.90,308.78,21111.60,21111.50,33570.34,308.78,54.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 16:00,38100.00,25716.00,310.84,20874.50,20874.50,34348.34,310.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 17:00,38400.00,25290.20,311.95,20215.80,20215.80,34548.07,311.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 18:00,38000.00,25138.30,310.47,19379.60,19379.50,34258.85,310.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 19:00,38900.00,25254.60,312.11,19834.90,19834.80,34979.59,309.11,0.00,0.00,0.00,0.00,22.50,0.00,0.00,0.00
20.09.2019 20:00,38100.00,25058.30,308.83,19386.40,19386.40,34586.08,308.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.09.2019 21:00,36800.00,24919.00,306.78,18552.10,18552.10,33525.69,282.00,0.00,0.00,0.00,0.00,274.67,0.00,0.00,23.08
20.09.2019 22:00,35500.00,24883.70,303.28,17785.30,17785.30,32373.39,273.28,0.00,0.00,0.00,0.00,585.50,0.00,0.00,47.41
20.09.2019 23:00,33800.00,24610.80,299.81,16611.80,16611.80,30892.32,259.81,0.00,0.00,0.00,0.00,781.35,0.00,0.00,122.13
21.09.2019 00:00,32800.00,25960.90,280.01,15791.10,15791.10,29004.93,275.02,200.42,0.00,0.00,123.23,177.62,0.00,0.00,25.50
21.09.2019 01:00,31400.00,24811.10,271.78,15680.40,15680.40,27251.99,254.78,0.00,0.00,0.00,0.00,155.00,0.00,0.00,0.00
21.09.2019 02:00,30400.00,23892.40,297.99,15517.60,15517.50,26134.42,297.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.09.2019 03:00,29500.00,23920.70,298.00,15059.30,15059.30,25518.16,283.00,0.00,0.00,0.00,0.00,192.80,0.00,0.00,32.17
21.09.2019 04:00,29200.00,23953.10,271.77,14845.80,14845.80,25241.60,220.00,0.00,0.00,0.00,0.00,390.17,0.00,0.00,45.43
21.09.2019 05:00,29200.00,23788.10,270.09,14897.20,14897.20,25176.00,192.08,0.00,0.00,0.00,0.00,1071.00,0.00,0.00,157.10
21.09.2019 06:00,28600.00,23513.80,270.09,14646.60,14646.60,25082.33,192.08,0.00,0.00,0.00,0.00,1291.00,0.00,0.00,392.14
21.09.2019 07:00,29000.00,23554.00,296.97,15369.00,15369.00,25745.86,279.97,0.00,0.00,0.00,0.00,393.10,0.00,0.00,38.98
21.09.2019 08:00,32000.00,25273.30,302.64,18128.50,18128.40,29063.62,257.08,84.12,0.00,0.00,0.00,657.42,0.00,0.00,1.38
21.09.2019 09:00,34000.00,26994.50,303.18,19113.80,19113.80,30932.87,273.18,0.00,0.00,0.00,0.00,164.83,0.00,0.00,0.00
21.09.2019 10:00,34900.00,27258.40,302.60,19932.10,19932.10,31575.81,270.00,0.00,0.00,0.00,0.00,289.92,0.00,0.00,66.54
21.09.2019 11:00,35300.00,27408.30,302.77,20571.70,20571.70,31984.31,252.00,16.67,0.00,0.00,0.00,761.28,0.00,0.00,81.13
21.09.2019 12:00,34400.00,27509.50,290.01,19727.30,19727.30,30966.41,222.00,0.00,0.00,0.00,0.00,1130.95,0.00,0.00,316.61
21.09.2019 13:00,35100.00,27525.50,300.33,19911.10,19911.10,31557.54,207.08,0.00,0.00,0.00,0.00,1841.98,0.00,0.00,275.80
21.09.2019 14:00,35300.00,27331.70,301.60,20068.30,20068.30,31836.73,163.38,0.00,0.00,0.00,0.00,2339.00,0.00,0.00,443.57
21.09.2019 15:00,35400.00,27234.50,300.98,19544.60,19544.60,31704.22,90.00,0.00,0.00,0.00,0.00,2803.00,0.00,0.00,259.24
21.09.2019 16:00,35100.00,27083.40,301.05,18997.10,18997.00,31765.37,90.00,0.00,0.00,0.00,0.00,2822.30,0.00,0.00,265.74
21.09.2019 17:00,35200.00,26751.60,302.73,18791.60,18791.50,31960.57,90.00,50.00,0.00,0.00,0.00,2891.00,0.00,0.00,345.02
21.09.2019 18:00,35500.00,26926.60,304.80,18744.20,18744.10,32505.71,150.00,123.42,0.00,0.00,0.00,2652.67,0.00,0.00,277.91
21.09.2019 19:00,36800.00,27062.40,308.16,19418.80,19418.70,33584.12,168.72,0.00,0.00,0.00,0.00,2426.70,0.00,0.00,334.84
21.09.2019 20:00,36400.00,26785.20,308.64,19060.70,19060.60,33250.38,169.05,0.00,0.00,0.00,0.00,2279.00,0.00,0.00,269.94
21.09.2019 21:00,35400.00,26671.50,306.29,18386.10,18386.00,32183.18,167.18,0.00,0.00,0.00,0.00,2249.00,0.00,0.00,260.24
21.09.2019 22:00,34300.00,26504.20,304.18,17659.40,17659.30,31326.02,165.48,0.00,0.00,0.00,0.00,2258.00,0.00,0.00,221.22
21.09.2019 23:00,32800.00,26093.60,300.79,16434.40,16434.40,29785.55,150.00,145.83,0.00,0.00,0.00,2108.50,0.00,0.00,21.03
22.09.2019 00:00,30900.00,25560.70,225.00,15608.30,15608.20,27369.42,24.00,0.00,0.00,0.00,0.00,2027.97,0.00,0.00,146.48
22.09.2019 01:00,29100.00,23808.10,300.00,15595.40,15595.40,25922.28,30.00,154.17,0.00,0.00,0.00,2068.83,0.00,0.00,221.12
22.09.2019 02:00,28300.00,22871.10,287.55,15544.20,15544.20,24846.15,30.00,61.33,0.00,0.00,0.00,1958.00,0.00,0.00,213.62
22.09.2019 03:00,27500.00,22796.90,261.99,15059.70,15059.70,24259.19,24.00,0.00,0.00,0.00,0.00,2146.00,0.00,0.00,201.82
22.09.2019 04:00,27100.00,22627.00,225.00,14872.60,14872.50,24049.29,3.00,0.00,0.00,0.00,0.00,2153.00,0.00,0.00,123.22
22.09.2019 05:00,26800.00,22538.40,264.65,14732.80,14732.80,23875.13,3.00,0.00,0.00,0.00,0.00,2195.00,0.00,0.00,164.81
22.09.2019 06:00,25700.00,22516.10,200.00,14256.30,14256.30,23225.05,24.00,0.00,0.00,0.00,0.00,1686.60,0.00,0.00,166.64
22.09.2019 07:00,25400.00,22451.80,206.00,14051.00,14051.00,22622.13,24.00,180.00,0.00,0.00,0.82,1431.00,0.00,0.00,135.78
22.09.2019 08:00,26200.00,23892.70,180.80,14839.60,14839.60,23104.48,30.00,185.00,0.00,0.00,0.00,1170.33,0.00,0.00,138.57
22.09.2019 09:00,27400.00,25186.40,45.00,15443.50,15443.50,24329.73,24.00,0.00,0.00,0.00,0.00,1017.00,0.00,0.00,158.66
22.09.2019 10:00,28200.00,25590.60,198.99,16257.50,16257.60,24651.42,24.00,66.67,0.00,0.00,0.00,1205.00,0.00,0.00,150.34
22.09.2019 11:00,28800.00,25728.80,199.00,17048.40,17048.50,24634.73,194.00,0.00,0.00,0.00,0.00,178.87,0.00,0.00,25.02
22.09.2019 12:00,28700.00,25878.30,145.00,17060.20,17060.20,24830.20,136.00,0.00,0.00,0.00,0.00,747.30,0.00,0.00,184.73
22.09.2019 13:00,29300.00,25937.10,200.01,17008.70,17008.70,25345.89,161.01,0.00,0.00,0.00,0.00,1118.00,0.00,0.00,167.42
22.09.2019 14:00,29600.00,25742.80,220.00,16941.70,16941.80,25640.57,150.00,0.00,0.00,0.00,0.00,1404.00,0.00,0.00,223.61
22.09.2019 15:00,29700.00,25693.20,219.99,16686.10,16686.10,25929.71,150.00,0.00,0.00,0.00,0.00,1459.50,0.00,0.00,259.83
22.09.2019 16:00,30200.00,25401.40,291.49,16541.50,16541.50,26612.14,246.18,0.00,0.00,0.00,0.00,1236.00,0.00,0.00,182.61
22.09.2019 17:00,31000.00,25040.60,302.76,16790.20,16790.20,27781.46,257.76,81.50,0.00,0.00,0.00,1456.00,0.00,0.00,253.29
22.09.2019 18:00,32300.00,24833.90,307.67,17459.30,17459.20,29209.59,277.67,305.92,0.00,0.00,5.00,1399.33,0.00,0.00,310.91
22.09.2019 19:00,34100.00,25124.70,312.18,18609.00,18609.10,30834.72,287.18,0.00,0.00,0.00,0.00,524.37,0.00,0.00,82.85
22.09.2019 20:00,33700.00,24894.90,312.94,18768.90,18768.90,30919.04,312.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.09.2019 21:00,32800.00,24724.80,311.06,18222.40,18222.50,29939.68,311.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.09.2019 22:00,31600.00,24333.40,310.00,17667.10,17667.00,29075.61,301.00,72.33,0.00,0.00,1.00,130.15,0.00,0.00,0.00
